idptar;X;Y;Annonce Sonore Prochain Passage;Annonce Visuelle Prochain Passage;Annonce Sonore Situations Perturbees;Annonce Visuelle Situations Perturbees;coord;IDAMIVIF;nomptar;CODEINSEE;Accessibilité UFR;PAQT;IDFM;Sens;Doublon;Ligne;GIPA
3731678;605890;2433908;1;1;1;1;48.9034169326,2.41679978496;IDAMIVIF;CHEMIN DES VIGNES;93055;0;;100100151;R;;151;4893
5221746;597715;2424190;1;0;1;0;48.8160995691,2.30540850858;IDAMIVIF;AUGUSTIN DUMONT;92046;1;;100100194;A;Ok;194;6894
4000571;601411;2437390;1;1;1;1;48.9347346696,2.35575140286;IDAMIVIF;GABRIEL PERI - FRANKLIN;93066;1;;100100153;R;Ok;153;32260
7920730;592803;2423101;1;0;1;0;48.806275244,2.23857742786;IDAMIVIF;VICTOR HUGO - LOUVOIS;92048;1;;100100169;R;;169;4255
7920738;592300;2424252;1;0;1;0;48.8166142732,2.23171213446;IDAMIVIF;JEANNE D'ARC;92048;1;;100100169;R;;169;5859
3731642;605614;2433709;1;1;1;1;48.9016309525,2.41303462688;IDAMIVIF;CIMETIERE PARISIEN;93055;0;;100100151;R;;151;4894
5221750;597055;2423463;1;0;1;0;48.8095627339,2.29643139614;IDAMIVIF;MARCELIN BERTHELOT;92020;1;;100100194;A;Ok;194;47265
4000557;603622;2438066;1;1;1;1;48.9408012782,2.38591658658;IDAMIVIF;LA COURTILLE;93066;1;;100100153;R;Ok;153;4952
7920752;593644;2423257;1;0;1;0;48.8076862778,2.25001846591;IDAMIVIF;RUE DES PEUPLIERS;92023;1;;100100169;R;;169;11774
7920728;592951;2423274;1;0;1;0;48.8078317835,2.24058835214;IDAMIVIF;VAL FLEURY RER;92048;0;;100100169;R;;169;4256
3731640;605358;2433524;1;1;1;1;48.8999705054,2.40954253309;IDAMIVIF;DIDEROT;93055;0;;100100151;R;;151;4895
5221754;596482;2423321;1;0;1;0;48.8082835395,2.2886353467;IDAMIVIF;STADE DE CHATILLON;92020;1;;100100194;A;Ok;194;47267
4000528;601611;2434792;1;1;1;1;48.9113861413,2.35846996707;IDAMIVIF;LA MONTJOIE;93066;1;;100100153;R;Ok;153;5077
7920707;595467;2424276;1;0;1;0;48.816860395,2.27481349212;IDAMIVIF;GENERAL DE GAULLE;92040;1;;100100169;R;;169;8494
7920724;593489;2423327;1;0;1;0;48.8083138574,2.24790825807;IDAMIVIF;GALLIERA - SAINT-PHILIPPE;92048;0;;100100169;R;;169;12009
3731680;604332;2432298;1;1;1;1;48.8889599169,2.39554422373;IDAMIVIF;PORTE DE PANTIN;93055;1;;100100151;R;;151;60673
5221760;596282;2422354;1;0;1;0;48.7995911831,2.28592245576;IDAMIVIF;D'ESTIENNE D'ORVES - DIVISION LECLERC;92020;1;;100100194;A;Ok;194;5514
4000533;601862;2435651;1;1;1;1;48.9191053162,2.36189589924;IDAMIVIF;LA PLAINE - STADE DE FRANCE RER;93066;1;;100100153;A;Ok;153;16562
7920695;595721;2426376;1;0;1;0;48.8357362235,2.27824889271;IDAMIVIF;BALARD;75115;1;;100100169;R;;169;2329
7920718;594214;2424029;1;0;1;0;48.8146302592,2.25776398065;IDAMIVIF;HOPITAL PERCY;92023;1;;100100169;R;;169;6874
4658227;606532;2437353;1;1;1;1;48.9343708746,2.42560457534;IDAMIVIF;ANIZAN CAVILLON - HOTEL DE VILLE;93013;1;;100100152;R;Ok;152;3981
5221783;595308;2418820;1;0;1;0;48.7678212986,2.27271052963;IDAMIVIF;DOCTEUR LE SAVOUREUX;92019;1;;100100194;A;Ok;194;6915
4000531;601670;2435237;1;0;1;0;48.9153852167,2.35927610275;IDAMIVIF;LANDY - PONT DE SOISSONS;93066;1;;100100153;A;Ok;153;45444
7920763;595429;2426789;1;0;1;0;48.8394460527,2.27426891808;IDAMIVIF;RUE LEBLANC;75115;1;;100100169;A;;169;45321
7920710;594749;2424107;1;0;1;0;48.8153359424,2.26504386437;IDAMIVIF;E. DUPLOYE;92040;1;;100100169;R;;169;63648
4658173;606120;2436776;1;1;1;1;48.9291894793,2.41997638605;IDAMIVIF;AVENUE PAUL VAILLANT COUTURIER N0 176-191;93027;1;;100100152;R;Ok;152;4927
5221788;595269;2418443;1;0;1;0;48.7644325041,2.27218449711;IDAMIVIF;PRESIDENT ALLENDE;92019;1;;100100194;R;Ok;194;6932
4000570;601491;2437546;1;0;1;0;48.9361364439,2.35684318526;IDAMIVIF;MARCHE - REPUBLIQUE;93066;1;;100100153;R;Ok;153;32240
7920768;595736;2425997;1;0;1;0;48.8323300263,2.27845697193;IDAMIVIF;LOUIS ARMAND;75115;0;;100100169;A;;169;15786
7920757;595735;2425812;1;0;1;0;48.8306673113,2.27844524259;IDAMIVIF;SEVERINE;92040;1;;100100169;R;;169;5880
4658161;604527;2434539;1;1;1;1;48.9090987195,2.39822549316;IDAMIVIF;CIMETIERE PARISIEN;93055;0;;100100152;A;Ok;152;4920
5221782;595421;2419067;1;0;1;0;48.7700421732,2.27424427832;IDAMIVIF;JEAN JAURES;92019;1;;100100194;R;Ok;194;6935
4000564;603799;2438880;1;1;1;1;48.9481155073,2.3883384817;IDAMIVIF;MONMOUSSEAU - RENELLE;93072;1;;100100153;A;Ok;153;35261
7920770;595360;2425572;1;0;1;0;48.8285076499,2.27334291574;IDAMIVIF;FRERES VOISIN;75115;1;;100100169;A;;169;5883
7920760;595732;2426513;1;0;1;0;48.8369675958,2.27839725684;IDAMIVIF;PLACE BALARD;75115;1;;100100169;R;;169;12188
4658160;604277;2434190;1;1;1;1;48.9059639314,2.39481353409;IDAMIVIF;CONDORCET;93055;1;;100100152;A;Ok;152;4919
5221778;595693;2419696;1;0;1;0;48.7756975471,2.27793631777;IDAMIVIF;PROFESSEUR EINSTEIN;92019;1;;100100194;R;Ok;194;6937
4000572;601355;2437173;1;1;1;1;48.9327846367,2.35498685859;IDAMIVIF;PLACE DE LA RESISTANCE;93066;1;;100100153;R;Ok;153;4456
7920774;595358;2424836;1;0;1;0;48.8218927193,2.27332383934;IDAMIVIF;MUSEE;92040;1;;100100169;A;;169;63645
7920692;595449;2426791;1;0;1;0;48.8394641715,2.27454120821;IDAMIVIF;RUE LEBLANC;75115;1;;100100169;R;;169;16874
4658257;604277;2434190;1;1;1;1;48.9059639314,2.39481353409;IDAMIVIF;CONDORCET;93055;1;;100100152;R;Ok;152;4919
5221791;595815;2419969;1;0;1;0;48.7781520878,2.27959265823;IDAMIVIF;ROBINSON RER;92071;1;;100100194;R;Ok;194;69883
4000539;601524;2436432;1;1;1;1;48.9261249835,2.35728946529;IDAMIVIF;PONT DU CANAL;93066;1;;100100153;A;Ok;153;13555
7920785;594668;2424544;1;0;1;0;48.8192628992,2.26393596614;IDAMIVIF;DEFENSE - EGALITE;92040;1;;100100169;A;;169;5831
7920690;595281;2426850;1;0;1;0;48.8399932105,2.27225312353;IDAMIVIF;HOPITAL EUROPEEN GEORGES POMPIDOU;75115;1;;100100169;R;;169;16871
4658183;607213;2438546;1;1;1;1;48.9450848979,2.43491400617;IDAMIVIF;DIDEROT;93013;1;;100100152;A;Ok;152;5195
5221766;596179;2421714;1;0;1;0;48.7938383381,2.28452696706;IDAMIVIF;ANDRE SALEL;92032;1;;100100194;R;Ok;194;6945
4000554;602972;2437801;1;1;1;1;48.9384230589,2.37704729524;IDAMIVIF;ROMAIN ROLLAND;93066;1;;100100153;A;Ok;153;4992
7920803;592672;2422704;1;0;1;0;48.8027055952,2.23680182953;IDAMIVIF;LYCEE RABELAIS;92048;0;;100100169;A;;169;5842
7920787;594450;2424320;1;0;1;0;48.8172477884,2.2609718804;IDAMIVIF;EPINETTES;92040;1;;100100169;A;;169;5832
4658233;607213;2438546;1;1;1;1;48.9450848979,2.43491400617;IDAMIVIF;DIDEROT;93013;1;;100100152;A;Ok;152;5195
5221797;597950;2424411;1;0;1;0;48.8180866676,2.30860563833;IDAMIVIF;12 FEVRIER 1934;92049;1;;100100194;R;Ok;194;6955
4000567;604062;2439068;1;0;1;0;48.9498034252,2.39192868369;IDAMIVIF;TROIS RIVIERES;93072;1;;100100153;R;Ok;153;35262
7920804;592757;2423106;1;0;1;0;48.8063196622,2.23795142511;IDAMIVIF;VICTOR HUGO - LOUVOIS.;92048;1;;100100169;A;;169;4208
7920789;594202;2423992;1;0;1;0;48.8142976039,2.25760118197;IDAMIVIF;HOPITAL PERCY;92023;1;;100100169;A;;169;6724
4658180;606850;2437920;1;1;1;1;48.939463117,2.42995139051;IDAMIVIF;EGLISE DU BOURGET;93013;1;;100100152;A;Ok;152;5197
5221799;598331;2424839;1;0;1;0;48.8219345373,2.31378930696;IDAMIVIF;DEPINOY;92049;1;;100100194;R;Ok;194;6957
4024342;592680;2431294;1;1;1;1;48.8799086218,2.2367612467;IDAMIVIF;BAS ROGERS;92062;1;;100100157;R;Ok;157;4617
7920819;591429;2425355;1;0;1;0;48.8265165786,2.21983575379;IDAMIVIF;PARC DE SAINT-CLOUD;92072;1;;100100169;A;;169;5850
7920797;593370;2423525;1;0;1;0;48.810092209,2.2462858565;IDAMIVIF;PAUL BERT;92048;1;;100100169;A;;169;5839
4658231;606850;2437920;1;1;1;1;48.939463117,2.42995139051;IDAMIVIF;EGLISE DU BOURGET;93013;1;;100100152;R;Ok;152;5197
5478222;594451;2418553;1;1;1;1;48.7654145868,2.26106157354;IDAMIVIF;BUTTE ROUGE - CITE JARDINS;92019;0;;100100195;R;Ok;195;7044
4024335;589502;2433902;1;1;1;1;48.9033027517,2.19339213135;IDAMIVIF;BOULEVARD DE LA SEINE.;92050;1;;100100157;R;Ok;157;5170
7920821;591679;2425430;1;0;1;0;48.8271939595,2.22323732047;IDAMIVIF;MUSEE DE SEVRES;92072;1;;100100169;A;;169;15851
7920809;592538;2423999;1;0;1;0;48.8143432076,2.23495569984;IDAMIVIF;STALINGRAD;92048;1;;100100169;A;;169;5845
4658241;608605;2440507;1;0;1;0;48.962690762,2.45394528932;IDAMIVIF;FERME SAINT-SIMON;95277;1;;100100152;A;Ok;152;61073
5423707;596043;2418276;1;1;1;1;48.7629367855,2.28270932789;IDAMIVIF;CARREFOUR DU 19 MARS 1962;92019;0;;100100195;R;Ok;195;6926
4024340;590504;2432125;1;0;1;0;48.8873483111,2.20709187072;IDAMIVIF;CARRIERS;92050;1;;100100157;R;Ok;157;14582
7920828;593871;2423479;1;0;1;0;48.8096837879,2.25310407974;IDAMIVIF;RIVOLI;92023;0;;100100169;R;;169;5868
7920808;592676;2423687;1;0;1;0;48.8115406318,2.23683916654;IDAMIVIF;RABELAIS;92048;1;;100100169;R;;169;5861
4658164;604943;2435117;1;1;1;1;48.9142901841,2.40390387664;IDAMIVIF;FORT D'AUBERVILLIERS - METRO;93001;1;;100100152;A;Ok;152;4922
5423676;595512;2421886;1;1;1;1;48.7953798854,2.27545150291;IDAMIVIF;CENTRE BUS;92032;0;;100100195;A;Ok;195;14691
4024316;590704;2431973;1;1;1;1;48.8859852021,2.20982086167;IDAMIVIF;CLEMENCEAU - SADI CARNOT;92050;1;;100100157;A;Ok;157;5179
7920790;594214;2424029;1;0;1;0;48.8146302592,2.25776398065;IDAMIVIF;HOPITAL PERCY;92023;1;;100100169;R;;169;6874
7920826;593147;2423345;1;0;1;0;48.8084720523,2.24325422672;IDAMIVIF;ANDRE SCHOCK;92048;1;;100100169;R;;169;25980
4658175;606412;2437182;1;1;1;1;48.932835323,2.42396513639;IDAMIVIF;JEAN JAURES - DIVISION LECLERC;93013;1;;100100152;R;Ok;152;3980
5423725;595512;2421886;1;1;1;1;48.7953798854,2.27545150291;IDAMIVIF;CENTRE BUS;92032;0;;100100195;R;Ok;195;14691
4024303;592545;2431558;1;1;1;1;48.8822796892,2.2349170242;IDAMIVIF;GARE DE PUTEAUX;92062;0;;100100157;A;Ok;157;5152
7920779;595467;2424276;1;0;1;0;48.816860395,2.27481349212;IDAMIVIF;GENERAL DE GAULLE;92040;1;;100100169;R;;169;8494
7920827;593644;2423257;1;0;1;0;48.8076862778,2.25001846591;IDAMIVIF;RUE DES PEUPLIERS;92023;1;;100100169;R;;169;11774
4658185;607545;2439112;1;1;1;1;48.950167605,2.43945364485;IDAMIVIF;LENINE;93030;1;;100100152;A;Ok;152;5192
5423687;594399;2420018;1;1;1;1;48.7785816038,2.26033507928;IDAMIVIF;CHARLES PASQUA;92060;0;;100100195;R;Ok;195;11994
4024328;589673;2433266;1;1;1;1;48.8975897489,2.19573887441;IDAMIVIF;GENERAL LECLERC;92050;1;;100100157;R;Ok;157;5166
7920764;595449;2426791;1;0;1;0;48.8394641715,2.27454120821;IDAMIVIF;RUE LEBLANC;75115;1;;100100169;R;;169;16874
7920792;594255;2423664;1;0;1;0;48.8113501041,2.25832694097;IDAMIVIF;FLEURY;92023;1;;100100169;R;;169;5869
4658232;607083;2438337;1;1;1;1;48.9432080999,2.43313688979;IDAMIVIF;MICHELET - PARC DES EXPOSITIONS;93013;1;;100100152;A;Ok;152;5196
5976717;594399;2420018;1;1;1;1;48.7785816038,2.26033507928;IDAMIVIF;CHARLES PASQUA;92060;0;;100100195;R;Ok;195;11994
4024297;593230;2431314;1;0;1;0;48.8800944511,2.24425534237;IDAMIVIF;GODEFROY;92062;1;;100100157;A;Ok;157;11407
8451809;595512;2426627;1;0;1;0;48.8379906604,2.27540074807;IDAMIVIF;LEBLANC - DELBARRE;75115;1;;100100169;A;;169;45341
7920786;594649;2424511;1;0;1;0;48.8189661456,2.26367779094;IDAMIVIF;DEFENSE - EGALITE;92040;1;;100100169;R;;169;5873
4658184;607348;2438778;1;1;1;1;48.9471683049,2.43675986799;IDAMIVIF;MUSEE DE L'AIR ET DE L'ESPACE;93030;1;;100100152;A;Ok;152;5193
5976718;594221;2419830;1;1;1;1;48.7768902705,2.25791692469;IDAMIVIF;CITE JARDINS - PLACE DES ALLIES;92060;0;;100100195;A;Ok;195;7068
4024298;593076;2431166;1;1;1;1;48.8787626807,2.24215933778;IDAMIVIF;HOPITAL - PONT DE PUTEAUX;92062;1;;100100157;A;Ok;157;15904
8451813;595515;2425717;1;0;1;0;48.8298119702,2.27545133578;IDAMIVIF;COLONEL PIERRE AVIA;75115;1;;100100169;A;;169;5826
7920775;595382;2424941;1;0;1;0;48.8228366005,2.27364934654;IDAMIVIF;MUSEE;92040;1;;100100169;R;;169;15969
4658237;607855;2439598;1;1;1;1;48.9545314504,2.4436924837;IDAMIVIF;PONT YBLON - SANTOS DUMONT;93030;1;;100100152;A;Ok;152;5142
5976701;596296;2422368;1;1;1;1;48.7997170949,2.28611280384;IDAMIVIF;D'ESTIENNE D'ORVES - DIVISION LECLERC;92020;0;;100100195;R;Ok;195;5464
4024299;593076;2431166;1;1;1;1;48.8787626807,2.24215933778;IDAMIVIF;HOPITAL - PONT DE PUTEAUX;92062;1;;100100157;R;Ok;157;15904
8451814;595360;2425572;1;0;1;0;48.8285076499,2.27334291574;IDAMIVIF;FRERES VOISIN;75115;1;;100100169;A;;169;5883
7920767;595721;2426376;1;0;1;0;48.8357362235,2.27824889271;IDAMIVIF;BALARD;75115;1;;100100169;R;;169;2329
4658156;603682;2433237;1;1;1;1;48.8974028656,2.38669368259;IDAMIVIF;PORTE DE LA VILLETTE;75119;1;;100100152;A;Ok;152;4917
5976702;596141;2422276;1;1;1;1;48.7988892881,2.28400484953;IDAMIVIF;DIVISION LECLERC - BROSSELETTE;92020;1;;100100195;A;Ok;195;66745
4024331;589558;2433766;1;0;1;0;48.9020814277,2.19415891851;IDAMIVIF;LANNES;92050;1;;100100157;A;Ok;157;5168
8451821;595422;2424550;1;0;1;0;48.8193227044,2.27419806547;IDAMIVIF;RUE DU FORT;92040;1;;100100169;A;;169;8451
7920835;595732;2426513;1;0;1;0;48.8369675958,2.27839725684;IDAMIVIF;PLACE BALARD;75115;1;;100100169;R;;169;12188
4658157;603682;2433237;1;1;1;1;48.8974028656,2.38669368259;IDAMIVIF;PORTE DE LA VILLETTE;75119;1;;100100152;R;Ok;152;4917
5423696;594023;2418630;1;1;1;1;48.7661027974,2.25524131199;IDAMIVIF;FRANCIS DE PRESSENSE;92019;0;;100100195;A;Ok;195;6215
4024319;590236;2432398;1;1;1;1;48.8897977681,2.2034331893;IDAMIVIF;LES VENETS;92050;1;;100100157;A;Ok;157;5366
8451836;594184;2423609;1;0;1;0;48.8108551327,2.25736151805;IDAMIVIF;FLEURY;92023;1;;100100169;A;;169;5835
8451819;595358;2424836;1;0;1;0;48.8218927193,2.27332383934;IDAMIVIF;MUSEE;92040;1;;100100169;A;;169;63645
4658258;604112;2433956;1;1;1;1;48.9038620205,2.39256183215;IDAMIVIF;QUATRE CHEMINS-METRO;93055;0;;100100152;R;Ok;152;4918
5976726;594023;2418630;1;1;1;1;48.7661027974,2.25524131199;IDAMIVIF;FRANCIS DE PRESSENSE;92019;0;;100100195;A;Ok;195;6215
5150172;589632;2432970;1;1;1;1;48.8949288947,2.19518730229;IDAMIVIF;NANTERRE - VILLE RER;92050;0;;100100157;A;Ok;157;5371
8451838;593863;2423490;1;0;1;0;48.8097825763,2.25299505701;IDAMIVIF;RIVOLI;92048;0;;100100169;A;;169;5836
8451823;595451;2424261;1;0;1;0;48.8167254648,2.27459590017;IDAMIVIF;GENERAL DE GAULLE;92040;1;;100100169;A;;169;8452
4658213;604709;2434796;1;1;1;1;48.9114070928,2.40070969131;IDAMIVIF;RECHOSSIERE;93001;0;;100100152;R;Ok;152;4921
5976727;594023;2418630;1;1;1;1;48.7661027974,2.25524131199;IDAMIVIF;FRANCIS DE PRESSENSE;92019;0;;100100195;R;Ok;195;6215
4024343;593851;2432036;1;1;1;1;48.8865895354,2.25270667038;IDAMIVIF;PONT DE NEUILLY - RIVE GAUCHE;92062;1;;100100157;R;Ok;157;4623
8451839;593623;2423272;1;0;1;0;48.8078208847,2.24973248619;IDAMIVIF;RUE DES PEUPLIERS;92048;1;;100100169;A;;169;11779
8451834;594202;2423992;1;0;1;0;48.8142976039,2.25760118197;IDAMIVIF;HOPITAL PERCY;92023;1;;100100169;A;;169;6724
4000551;602340;2437531;1;0;1;0;48.9359991775,2.36842432959;IDAMIVIF;AVENUE SAINT-REMY;93066;0;;100100153;R;Ok;153;4994
5976730;594801;2418465;1;1;1;1;48.7646265895,2.26582132792;IDAMIVIF;GENERAL DUVAL;92019;0;;100100195;A;Ok;195;6217
4024288;594368;2431893;1;1;1;1;48.8853091537,2.2597542545;IDAMIVIF;PONT DE NEUILLY-METRO;92051;1;;100100157;A;Ok;157;5148
8451850;592612;2423148;1;0;1;0;48.8066954864,2.23597768853;IDAMIVIF;EGLISE DE MEUDON;92048;1;;100100169;A;;169;5843
8451848;592486;2422810;1;0;1;0;48.8036561397,2.23426923306;IDAMIVIF;TRIVAUX - VERTUGADINS - LYCEE;92048;1;;100100169;A;;169;11486
4000547;601736;2437633;1;1;1;1;48.9369177034,2.36018558137;IDAMIVIF;BASILIQUE DE SAINT-DENIS - HOTEL DE VILLE-METRO-TRAMWAY;93066;1;;100100153;R;Ok;153;5007
5423702;595424;2418356;1;1;1;1;48.7636516746,2.27429281465;IDAMIVIF;LES VALLEES;92019;0;;100100195;A;Ok;195;6266
4024323;589849;2432732;1;0;1;0;48.8927934425,2.19815078648;IDAMIVIF;RUE DES ANCIENNES MAIRIES;92050;1;;100100157;R;Ok;157;32640
8451852;592694;2423684;1;0;1;0;48.8115138749,2.23708416737;IDAMIVIF;RABELAIS;92048;1;;100100169;A;;169;5844
8451856;592346;2424229;1;0;1;0;48.8164081093,2.2323385937;IDAMIVIF;JEANNE D'ARC;92048;1;;100100169;A;;169;5846
4000560;603307;2438524;1;1;1;1;48.9449189041,2.38162280577;IDAMIVIF;CHEMIN VERT;93066;1;;100100153;A;Ok;153;4955
5423664;596857;2422173;1;1;1;1;48.7979675003,2.29374677667;IDAMIVIF;LIBERTE;92020;0;;100100195;A;Ok;195;5460
4024295;593438;2431504;1;1;1;1;48.8818042064,2.24708663527;IDAMIVIF;SQUARE LEON BLUM;92062;1;;100100157;A;Ok;157;4621
8451860;591944;2424826;1;0;1;0;48.8217688151,2.22685614646;IDAMIVIF;11-nov;92048;1;;100100169;A;;169;5848
8451866;591679;2425430;1;0;1;0;48.8271939595,2.22323732047;IDAMIVIF;MUSEE DE SEVRES;92072;1;;100100169;A;;169;15851
4000561;603307;2438524;1;1;1;1;48.9449189041,2.38162280577;IDAMIVIF;CHEMIN VERT;93066;1;;100100153;R;Ok;153;4955
5423665;596857;2422173;1;1;1;1;48.7979675003,2.29374677667;IDAMIVIF;LIBERTE;92020;0;;100100195;R;Ok;195;5460
4024313;591267;2431550;1;0;1;0;48.8821915643,2.21750209921;IDAMIVIF;VERDUN;92050;0;;100100157;R;Ok;157;5181
8451867;591790;2425514;1;0;1;0;48.8279503584,2.22474665666;IDAMIVIF;MUSEE DE SEVRES;92072;1;;100100169;R;;169;5854
8451855;592464;2424071;1;0;1;0;48.8149894542,2.23394734592;IDAMIVIF;STALINGRAD;92048;1;;100100169;R;;169;5860
4000562;603618;2438692;1;1;1;1;48.9464270284,2.38586729963;IDAMIVIF;CROIX BLANCHE;93072;1;;100100153;A;Ok;153;4956
5423710;595823;2418739;1;1;1;1;48.7670968598,2.27971369986;IDAMIVIF;MAIRIE DE CHATENAY-MALABRY;92019;0;;100100195;A;Ok;195;6928
4024304;592278;2431274;1;1;1;1;48.8797241315,2.23128387694;IDAMIVIF;VICTOR HUGO;92062;1;;100100157;A;Ok;157;11002
8451859;592123;2424493;1;0;1;0;48.8187781499,2.2292987312;IDAMIVIF;GARE DE BELLEVUE;92048;1;;100100169;R;;169;15562
8451872;592803;2423101;1;0;1;0;48.806275244,2.23857742786;IDAMIVIF;VICTOR HUGO - LOUVOIS;92048;1;;100100169;R;;169;4255
4000568;604147;2439243;1;1;1;1;48.9513755665,2.39309017254;IDAMIVIF;MOULIN NEUF;93072;1;;100100153;A;Ok;153;4985
5478225;593924;2419264;1;1;1;1;48.7718002891,2.25388612842;IDAMIVIF;MAXIMILIEN ROBESPIERRE;92019;0;;100100195;R;Ok;195;7046
4024302;592675;2431464;1;1;1;1;48.8814363966,2.23669015182;IDAMIVIF;WALLACE - EUGENE EICHENBERGER;92062;1;;100100157;A;Ok;157;15905
8451824;595467;2424276;1;0;1;0;48.816860395,2.27481349212;IDAMIVIF;GENERAL DE GAULLE;92040;1;;100100169;R;;169;8494
8451831;594649;2424511;1;0;1;0;48.8189661456,2.26367779094;IDAMIVIF;DEFENSE - EGALITE;92040;1;;100100169;R;;169;5873
4000569;604147;2439243;1;1;1;1;48.9513755665,2.39309017254;IDAMIVIF;MOULIN NEUF;93072;1;;100100153;R;Ok;153;4985
5976722;593924;2419264;1;1;1;1;48.7718002891,2.25388612842;IDAMIVIF;MAXIMILIEN ROBESPIERRE;92019;0;;100100195;A;Ok;195;7046
3877771;593679;2431862;1;1;1;1;48.8850240745,2.25036528052;IDAMIVIF;BELLINI;92062;1;;100100158;A;Ok;158;4543
8451878;595735;2425812;1;0;1;0;48.8306673113,2.27844524259;IDAMIVIF;SEVERINE;92040;1;;100100169;R;;169;5880
8451829;594743;2424321;1;0;1;0;48.8172592651,2.26495953002;IDAMIVIF;VERDI;92040;1;;100100169;R;;169;63647
4000544;601537;2437150;1;1;1;1;48.9325775438,2.35746928284;IDAMIVIF;PLACE LANNE;93066;1;;100100153;A;Ok;153;4936
5423682;594289;2420747;1;1;1;1;48.7851328539,2.25882922723;IDAMIVIF;MOULIN DE LA TOUR;92060;0;;100100195;A;Ok;195;7071
3877790;590721;2431990;1;1;1;1;48.8861382321,2.21005215941;IDAMIVIF;CLEMENCEAU - SADI CARNOT;92050;1;;100100158;R;Ok;158;5281
8451880;595659;2426106;1;0;1;0;48.8333091528,2.27740758518;IDAMIVIF;SUZANNE LENGLEN;75115;1;;100100169;R;;169;49361
8451822;595443;2424561;1;0;1;0;48.8194217202,2.2744837625;IDAMIVIF;RUE DU FORT;92040;1;;100100169;R;;169;8495
4000529;601592;2435159;1;1;1;1;48.9146844222,2.35821224581;IDAMIVIF;PONT DE SOISSONS;93066;1;;100100153;A;Ok;153;11441
5976713;594289;2420747;1;1;1;1;48.7851328539,2.25882922723;IDAMIVIF;MOULIN DE LA TOUR;92060;0;;100100195;R;Ok;195;7071
3877788;591037;2431957;1;1;1;1;48.8858461726,2.21435926168;IDAMIVIF;FELIX FAURE;92050;1;;100100158;R;Ok;158;5282
4009058;603594;2434695;1;1;1;1;48.9105065236,2.38550637106;IDAMIVIF;ANDRE KARMAN;93001;1;;100100170;A;Ok;170;4796
8451811;595721;2426376;1;0;1;0;48.8357362235,2.27824889271;IDAMIVIF;BALARD;75115;1;;100100169;R;;169;2329
4000540;601524;2436432;1;1;1;1;48.9261249835,2.35728946529;IDAMIVIF;PONT DU CANAL;93066;1;;100100153;R;Ok;153;13555
5423658;597189;2423102;1;0;1;0;48.8063187556,2.29825727289;IDAMIVIF;PIERRE SEMARD;92020;0;;100100195;A;Ok;195;13150
3877798;589564;2432199;1;1;1;1;48.8879986846,2.19427956812;IDAMIVIF;FOCH;92050;1;;100100158;R;Ok;158;5258
4009082;603594;2434695;1;1;1;1;48.9105065236,2.38550637106;IDAMIVIF;ANDRE KARMAN;93001;1;;100100170;R;Ok;170;4796
4009094;604955;2432042;1;1;1;1;48.8866547387,2.40403187678;IDAMIVIF;D'ESTIENNE D'ORVES;93061;1;;100100170;R;Ok;170;5890
4000521;601661;2433853;1;1;1;1;48.9029471686,2.35914812586;IDAMIVIF;PONT HAINGUERLOT;93066;1;;100100153;A;Ok;153;5074
5423712;595891;2419136;1;1;1;1;48.7706655633,2.28063438266;IDAMIVIF;PRES HAUTS;92019;0;;100100195;A;Ok;195;6929
3877779;592847;2431810;1;1;1;1;48.8845479338,2.23902803748;IDAMIVIF;MAIRIE DE PUTEAUX;92062;1;;100100158;R;Ok;158;4519
4009050;604753;2433019;1;1;1;1;48.8954367213,2.40128986986;IDAMIVIF;CENTRE NATIONAL DE LA DANSE;93055;1;;100100170;A;Ok;170;5894
8516648;604513;2432342;1;1;1;1;48.8893541214,2.39801146388;IDAMIVIF;PORTE DE PANTIN - MARSEILLAISE;75119;1;;100100170;A;Ok;170;2379
4000543;601480;2436944;1;0;1;0;48.9307263763,2.35669110327;IDAMIVIF;PORTE DE PARIS-METRO;93066;1;;100100153;R;Ok;153;4934
5976742;595891;2419136;1;1;1;1;48.7706655633,2.28063438266;IDAMIVIF;PRES HAUTS;92019;0;;100100195;A;Ok;195;6929
3877796;589957;2432081;1;1;1;1;48.8869445004,2.19963831753;IDAMIVIF;PLACE DE LA BOULE - LENINE;92050;1;;100100158;R;Ok;158;23399
8516647;604529;2431992;1;1;1;1;48.8862084896,2.39822582279;IDAMIVIF;MARSEILLAISE - CHEMINETS;75119;1;;100100170;A;Ok;170;21855
4009092;604839;2432585;1;1;1;1;48.8915356589,2.40245716846;IDAMIVIF;HOCHE-METRO;93055;1;;100100170;R;Ok;170;5892
4000555;602972;2437801;1;1;1;1;48.9384230589,2.37704729524;IDAMIVIF;ROMAIN ROLLAND;93066;1;;100100153;R;Ok;153;4992
5423721;595214;2418402;1;1;1;1;48.7640635808,2.27143718744;IDAMIVIF;PRESIDENT ALLENDE;92019;0;;100100195;R;Ok;195;16769
3877767;594324;2431911;1;1;1;1;48.8854705322,2.25915439472;IDAMIVIF;PONT DE NEUILLY-METRO;92051;1;;100100158;A;Ok;158;15918
4009093;604925;2432213;1;1;1;1;48.8881917789,2.40362500485;IDAMIVIF;FRANKLIN;93061;1;;100100170;R;Ok;170;28120
4009084;603941;2434116;1;1;1;1;48.9053010116,2.39023214135;IDAMIVIF;HOPITAL LA ROSERAIE;93001;1;;100100170;R;Ok;170;3870
