Date/Mensuel;Code UIC;Nom de la gare;Assistance simple;Rampe;Fauteuil;Rampe et  fauteuil;Total
2020-04;0087613356;Caussade;0;0;0;0;0
2020-04;0087382655;Cergy le Haut;0;0;0;0;0
2020-04;0087382499;Cergy Saint-Christophe;0;0;0;0;0
2020-04;0087725002;Chalon-sur-Saône;3;0;1;0;4
2020-04;0087276030;Champ de Courses d'Enghien;0;0;0;0;0
2020-04;0087393058;Champ de Mars Tour Eiffel;0;0;0;0;0
2020-04;0087171926;Champagne-Ardenne TGV;20;2;4;0;26
2020-04;0087381194;Chars;0;0;0;0;0
2020-04;0087576298;Châteauneuf-sur-Cher;0;0;0;0;0
2020-04;0087381087;Colombes;0;0;0;0;0
2020-04;0087611467;Colomiers;0;0;0;0;0
2020-04;0087276691;Compiègne;0;0;0;0;0
2020-04;0087116301;Coulommiers;0;0;0;0;0
2020-04;0087271593;Crépy-en-Valois;0;0;0;0;0
2020-04;0087673202;Dax;15;2;12;1;30
2020-04;0087696484;Decize;0;0;0;0;0
2020-04;0087713412;Dole;3;0;0;0;3
2020-04;0087540179;Dourdan la Forêt;0;0;0;0;0
2020-04;0087271403;Drancy;0;0;0;0;0
2020-04;0087393488;Dreux;0;0;0;0;0
2020-04;0087281006;Dunkerque;5;1;3;0;9
2020-04;0087276394;Écouen - Ézanville;0;0;0;0;0
2020-04;0087386763;Épône - Mézières;0;0;0;0;0
2020-04;0087276055;Ermont - Eaubonne;0;0;0;0;0
2020-04;0087545137;Étampes;0;0;0;0;0
2020-04;0087745679;Évian-les-Bains;0;0;0;0;0
2020-04;0087592121;Eymoutiers Vassivière;0;0;0;0;0
2020-04;0087682211;Fontainebleau - Avon;0;0;0;0;0
2020-04;0087393405;Fontenay-le-Fleury;0;0;0;0;0
2020-04;0087732404;Gannat;0;0;0;0;0
2020-04;0087381244;Gisors;0;0;0;0;0
2020-04;0087172130;Givet;0;0;0;0;0
2020-04;0087681379;Grigny Centre;0;0;0;0;0
2020-04;0087473207;Guingamp;10;0;0;0;10
2020-04;0087191114;Hagondange;0;0;0;0;0
2020-04;0087677005;Hendaye;3;5;2;0;10
2020-04;0087713859;Is-sur-Tille;0;0;0;0;0
2020-04;0087393074;Issy;0;0;0;0;0
2020-04;0087393306;Issy Val de Seine;0;0;0;0;0
2020-04;0087545301;Ivry-sur-Seine;0;0;0;0;0
2020-04;0087382218;La Défense;0;0;0;0;0
2020-04;0087681452;La Ferté-Alais;0;0;0;0;0
2020-04;0087386003;La Garenne-Colombes;0;0;0;0;0
2020-04;0087394254;La Loupe;0;0;0;0;0
2020-04;0087485003;La Rochelle;8;9;15;0;32
2020-04;0087723478;La Tour-du-Pin;0;0;0;0;0
2020-04;0087582775;Langon;0;0;0;0;0
2020-04;0087296012;Laon;0;0;0;0;0
2020-04;0087611483;Latour-de-Carol - Enveitg;0;0;4;0;4
2020-04;0087271478;Le Blanc-Mesnil;0;0;0;0;0
2020-04;0087694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;2;0;4;0;6
2020-04;0087645473;Le Lioran;0;0;0;0;0
2020-04;0087396002;Le Mans;27;15;13;0;55
2020-04;0087734699;Le Puy-en-Velay;2;0;0;0;2
2020-04;0087382366;Le Val d'Or;0;0;0;0;0
2020-04;0087718544;Le Valdahon;0;0;0;0;0
2020-04;0087345025;Lens;0;0;0;0;0
2020-04;0087272146;Les Grésillons;0;0;0;0;0
2020-04;0087276238;Les Noues;0;0;0;0;0
2020-04;0087223263;Lille Europe;49;19;32;1;101
2020-04;0087444265;Lisieux;1;0;0;0;1
2020-04;0087276527;L'Isle-Adam - Parmain;0;0;0;0;0
2020-04;0087447219;Lison;0;0;0;0;0
2020-04;0087671339;Lourdes;10;2;3;0;15
2020-04;0087276576;Luzarches;0;0;0;0;0
2020-04;0087762906;Lyon Saint-Exupéry TGV;3;13;3;2;21
2020-04;0087111849;Marne-la-Vallée Chessy;51;86;23;1;161
2020-04;0087393579;Massy - Palaiseau;0;0;0;0;0
2020-04;0087381483;Maurecourt;0;0;0;0;0
2020-04;0087276667;Méry sur Oise;0;0;0;0;0
2020-04;0087611244;Montauban Ville Bourbon;2;0;0;0;2
2020-04;0087741181;Montmélian;1;0;0;0;1
2020-04;0087474338;Morlaix;1;2;4;0;7
2020-04;0087684126;Nemours Saint-Pierre;0;0;0;0;0
2020-04;0087141291;Neufchâteau;0;0;0;0;0
2020-04;0087592725;Nexon;0;0;0;0;0
2020-04;0087756056;Nice;17;12;24;2;55
2020-04;0087703975;Nimes pont du Gard;10;2;0;0;12
2020-04;0087485300;Niort;9;4;2;0;15
2020-04;0087684274;Nogent-sur-Vernisson;0;0;0;0;0
2020-04;0087672253;Orthez;4;0;0;0;4
2020-04;0087116020;Ozoir-la-Ferrière;0;0;0;0;0
2020-04;0087611343;Pamiers;0;0;1;0;1
2020-04;0087113001;Paris Est;43;22;27;0;92
2020-04;0087686006;Paris Gare de Lyon;200;134;205;4;543
2020-04;0087784009;Perpignan;21;3;13;0;37
2020-04;0087473181;Plouaret Trégor;3;0;0;0;3
2020-04;0087393322;Pont du Garigliano - Hôpital Européen Georges Pompidou;0;0;0;0;0
2020-04;0087141820;Pont-à-Mousson;0;0;0;0;0
2020-04;0087111278;Porte de Clichy;0;0;0;0;0
2020-04;0087382382;Puteaux;0;0;0;0;0
2020-04;0087144451;Remiremont;0;0;0;0;0
2020-04;0087613422;Rodez;1;0;0;0;1
2020-04;0087761650;Romans - Bourg-de-Péage;0;0;0;0;0
2020-04;0087546291;Rungis la Fraternelle;0;0;0;0;0
2020-04;0087574897;Saint-Aignan - Noyers;0;0;0;0;0
2020-04;0087193318;Saint-Avold;0;0;0;0;0
2020-04;0087726307;Saint-Chamond;0;0;0;0;0
2020-04;0087722652;Saint-Clair - Les Roches;0;0;0;0;0
2020-04;0087175000;Saint-Dizier;0;0;0;0;0
2020-04;0087491001;Saintes;13;7;0;0;20
2020-04;0087726000;Saint-Étienne Châteaucreux;11;6;4;0;21
2020-04;0087732206;Saint-Germain-des-Fossés;1;0;1;0;2
2020-04;0087746479;Saint-Gervais-les-Bains Le Fayet;2;0;1;0;3
2020-04;0087713651;Saint-Jean-de-Losne;0;0;0;0;0
2020-04;0087677120;Saint-Jean-de-Luz - Ciboure;3;7;1;0;11
2020-04;0087761718;Saint-Marcellin;0;0;0;0;0
2020-04;0087281444;Saint-Omer;1;0;0;0;1
2020-04;0087381426;Saint-Ouen-l'Aumône Église;0;0;0;0;0
2020-04;0087394148;Saint-Piat;0;0;0;0;0
2020-04;0087543165;Salbris;0;0;0;0;0
2020-04;0087746438;Sallanches - Combloux - Megève;0;0;0;0;0
2020-04;0087276386;Sarcelles - Saint-Brice;0;0;0;0;0
2020-04;0087193615;Sarreguemines;0;0;0;0;0
2020-04;0087682187;Savigny-le-Temple - Nandy;0;0;0;0;0
2020-04;0087545236;Savigny-sur-Orge;0;0;0;0;0
2020-04;0087172254;Sedan;0;0;0;0;0
2020-04;0087212027;Strasbourg;43;27;16;0;86
2020-04;0087381822;Thun le Paradis;0;0;0;0;0
2020-04;0087381178;Us;0;0;0;0;0
2020-04;0087594200;Uzerche;0;0;0;0;0
2020-04;0087381798;Val d'Argenteuil;0;0;0;0;0
2020-04;0087611863;Valence d'Agen;0;0;0;0;0
2020-04;0087763029;Valence TGV Rhône-Alpes Sud;39;16;14;0;69
2020-04;0087382267;Vaucresson;0;0;0;0;0
2020-04;0087381814;Vaux-sur-Seine;0;0;0;0;0
2020-04;0087175778;Verdun;0;0;0;0;0
2020-04;0087276568;Viarmes;0;0;0;0;0
2020-04;0087645440;Vic-sur-Cère;0;0;0;0;0
2020-04;0087576009;Vierzon;7;4;0;0;11
2020-04;0087613893;Villefranche-de-Rouergue;0;0;0;0;0
2020-04;0087576884;Villefranche-sur-Cher;0;0;0;0;0
2020-04;0087681825;Villeneuve-Saint-Georges;0;0;0;0;0
2020-04;0087271510;Villeparisis - Mitry-le-Neuf;0;0;0;0;0
2020-04;0087271734;Villers-Cotterêts;0;0;0;1;1
2020-04;0087113795;Villiers-sur-Marne - Le Plessis-Trévise;0;0;0;0;0
2020-04;0087747287;Voiron;0;2;0;0;2
2020-05;0087781278;Agde;5;4;4;0;13
2020-05;0087586008;Agen;7;6;2;0;15
2020-05;0087313072;Albert;0;0;0;0;0
2020-05;0087574343;Amboise;0;0;0;0;0
2020-05;0087746008;Annecy;1;2;1;0;4
2020-05;0087286146;Armentières;0;1;0;0;1
2020-05;0087611749;Auch;0;0;0;0;0
2020-05;0087545657;Auneau;0;0;0;0;0
2020-05;0087476200;Auray;4;3;4;0;11
2020-05;0087576439;Avord;0;0;0;0;0
2020-05;0087681437;Ballancourt;0;0;0;0;0
2020-05;0087444067;Bayeux;0;0;0;0;0
2020-05;0087300822;Belfort - Montbéliard TGV;0;1;0;0;1
2020-05;0087584268;Bergerac;1;0;0;0;1
2020-05;0087718007;Besançon Viotte;1;3;1;0;5
2020-05;0087393546;Bièvres;0;0;0;0;0
2020-05;0087113407;Bondy;0;0;0;0;0
2020-05;0087543181;Boulainvilliers;0;0;0;0;0
2020-05;0087317586;Boulogne;1;0;1;0;2
2020-05;0087576207;Bourges;1;0;1;0;2
2020-05;0087741793;Bourg-Saint-Maurice;0;0;0;0;0
2020-05;0087545194;Brétigny;0;0;0;0;0
2020-05;0087545483;Breuillet - Bruyères-le-Châtel;0;0;0;0;0
2020-05;0087594002;Brive-la-Gaillarde;1;1;0;0;2
2020-05;0087394452;Brou;0;0;0;0;0
2020-05;0087682120;Brunoy;0;0;0;0;0
2020-05;0087281071;Calais - Fréthun;0;0;1;0;1
2020-05;0087174003;Châlons-en-Champagne;1;0;0;0;1
2020-05;0087393058;Champ de Mars Tour Eiffel;0;0;0;0;0
2020-05;0087715326;Champagnole;0;0;0;0;0
2020-05;0087172007;Charleville-Mézières;2;0;0;0;2
2020-05;0087381194;Chars;0;0;0;0;0
2020-05;0087394007;Chartres;8;3;0;0;11
2020-05;0087142000;Chaumont;0;1;0;0;1
2020-05;0087313304;Clermont de l'Oise;0;0;0;0;0
2020-05;0087491449;Cognac;0;0;0;0;0
2020-05;0087381087;Colombes;0;11;0;0;11
2020-05;0087611467;Colomiers;0;0;0;0;0
2020-05;0087641415;Commentry;1;0;0;0;1
2020-05;0087192666;Conflans - Jarny;0;0;0;0;0
2020-05;0087681007;Corbeil-Essonnes;0;4;0;0;4
2020-05;0087116301;Coulommiers;0;0;0;0;0
2020-05;0087271593;Crépy-en-Valois;0;0;0;0;0
2020-05;0087142125;Culmont - Chalindrey;0;0;0;0;0
2020-05;0087415018;Dieppe;0;2;0;0;2
2020-05;0087478073;Dol;1;0;0;0;1
2020-05;0087345009;Douai;4;4;0;0;8
2020-05;0087545525;Dourdan;0;0;0;0;0
2020-05;0087545475;Égly;0;0;0;0;0
2020-05;0087394114;Épernon;0;2;0;0;2
2020-05;0087386763;Épône - Mézières;0;0;0;0;0
2020-05;0087387001;Évreux Normandie;4;0;1;0;5
2020-05;0087193003;Forbach;1;0;0;0;1
2020-05;0087763003;Gap;1;2;0;0;3
2020-05;0087271205;Gennevilliers;0;0;0;0;0
2020-05;0087381244;Gisors;0;0;0;0;0
2020-05;0087172130;Givet;0;0;0;0;0
2020-05;0087473207;Guingamp;4;0;2;0;6
2020-05;0087394437;Illiers-Combray;0;0;0;0;0
2020-05;0087597062;Issoudun;0;0;0;0;0
2020-05;0087271171;La Barre Ormesson;0;0;0;0;0
2020-05;0087382218;La Défense;0;1;0;0;1
2020-05;0087723478;La Tour-du-Pin;0;0;0;0;0
2020-05;0087394171;La Villette Saint-Prest;0;0;0;0;0
2020-05;0087582775;Langon;0;0;0;0;0
2020-05;0087775866;Le Grau-du-Roi;0;1;0;0;1
2020-05;0087645473;Le Lioran;0;0;0;0;0
2020-05;0087271551;Le Plessis-Belleville;0;0;0;0;0
2020-05;0087734699;Le Puy-en-Velay;1;0;0;0;1
2020-05;0087755447;Les Arcs - Draguignan;5;0;3;0;8
2020-05;0087272146;Les Grésillons;0;0;0;0;0
2020-05;0087386680;Les Mureaux;0;0;0;0;0
2020-05;0087286005;Lille Flandres;40;31;16;0;87
2020-05;0087276527;L'Isle-Adam - Parmain;0;0;0;0;0
2020-05;0087276253;Louvres;0;0;0;0;0
2020-05;0087381509;Mantes-la-Jolie;3;0;1;0;4
2020-05;0087783282;Marvejols;1;0;0;0;1
2020-05;0087734871;Massiac - Blesle;0;0;0;0;0
2020-05;0087295006;Maubeuge;3;0;2;0;5
2020-05;0087645168;Maurs;0;0;0;0;0
2020-05;0087756486;Menton;0;2;0;0;2
2020-05;0087381830;Meulan - Hardricourt;0;0;0;0;0
2020-05;0087574137;Meung-sur-Loire;0;0;0;0;0
2020-05;0087783001;Millau;0;0;0;0;0
2020-05;0087742007;Modane;0;0;0;0;0
2020-05;0087756403;Monaco monte carlo;0;0;1;0;1
2020-05;0087763508;Mont-Dauphin - Guillestre;0;0;0;0;0
2020-05;0087671016;Mont-de-Marsan;2;0;2;0;4
2020-05;0087682278;Moret - Veneux-les-Sablons;0;0;0;0;0
2020-05;0087313320;Moreuil;0;0;0;0;0
2020-05;0087718619;Morteau;0;0;0;0;0
2020-05;0087741728;Moûtiers - Salins - Brides-les-Bains;2;1;1;0;4
2020-05;0087611038;Muret;0;0;0;0;0
2020-05;0087386318;Nanterre Université;0;0;0;0;0
2020-05;0087481002;Nantes;37;30;21;0;88
2020-05;0087116558;Nanteuil - Saâcy;0;0;0;0;0
2020-05;0087334482;Neuville Université;0;0;0;0;0
2020-05;0087592725;Nexon;0;0;0;0;0
2020-05;0087485300;Niort;7;3;2;0;12
2020-05;0087113746;Nogent - Le Perreux;0;0;0;0;0
2020-05;0087684274;Nogent-sur-Vernisson;0;0;0;0;0
2020-05;0087276758;Nointel - Mours;0;0;0;0;0
2020-05;0087574319;Onzain Chaumont sur Loire;0;0;0;0;0
2020-05;0087391003;Paris Montparnasse;159;61;120;4;344
2020-05;0087271023;Paris Nord HK / BDE;2;0;0;0;2
2020-05;0087672006;Pau;2;1;6;0;9
2020-05;0087381012;Péreire Levallois;0;0;0;0;0
2020-05;0087381111;Pont Cardinet;0;0;0;0;0
2020-05;0087546192;Pont de Rungis Aéroport d'Orly;0;0;0;0;0
2020-05;0087393165;Porchefontaine;0;0;0;0;0
2020-05;0087575076;Port-de-Piles;0;0;0;0;0
2020-05;0087672279;Puyoô;0;0;0;0;0
2020-05;0087474098;Quimper;5;1;6;0;12
2020-05;0087172080;Revin;0;0;0;0;0
2020-05;0087485144;Rochefort;0;0;1;0;1
2020-05;0087613422;Rodez;0;0;0;0;0
2020-05;0087654798;Rosa Parks;0;0;0;0;0
2020-05;0087474635;Roscoff;0;0;0;0;0
2020-05;0087415885;Rosny-sur-Seine;0;0;0;0;0
2020-05;0087446179;Saint-Cyprien Arènes;0;0;0;0;0
2020-05;0087545210;Sainte-Geneviève-des-Bois;0;0;0;0;0
2020-05;0087732206;Saint-Germain-des-Fossés;4;0;0;0;4
2020-05;0087486571;Saint-Gilles-Croix-de-Vie;0;3;1;0;4
2020-05;0087713651;Saint-Jean-de-Losne;0;0;0;0;0
2020-05;0087677120;Saint-Jean-de-Luz - Ciboure;1;0;1;0;2
2020-05;0087742320;Saint-Jean-de-Maurienne Arvan;0;0;0;0;0
2020-05;0087447003;Saint-Lô;2;0;0;0;2
2020-05;0087337980;Saint-Ouen-l'Aumône Liesse;0;0;0;0;0
2020-05;0087592824;Saint-Yrieix;0;0;0;0;0
2020-05;0087276188;Sannois;0;6;0;0;6
2020-05;0087545236;Savigny-sur-Orge;0;0;0;0;0
2020-05;0087172254;Sedan;0;0;0;0;0
2020-05;0087271445;Sevran Beaudottes;0;0;0;0;0
2020-05;0087276261;Survilliers - Fosses;0;0;0;0;0
2020-05;0087671008;Tarbes;5;2;4;0;11
2020-05;0087276634;Taverny;0;0;0;0;0
2020-05;0087116210;Tournan;0;0;0;0;0
2020-05;0087594093;Ussel;0;0;0;0;0
2020-05;0087276535;Valmondois;0;0;0;0;0
2020-05;0087271437;Vert Galant;0;0;0;0;0
2020-05;0087645440;Vic-sur-Cère;0;0;0;0;0
2020-05;0087681809;Villeneuve Triage;0;0;0;0;0
2020-05;0087313437;Villers-Bretonneux;0;0;0;0;0
2020-05;0087174276;Vitry-le-François;0;0;0;0;0
2020-05;0087144279;Vittel;0;0;0;0;0
2020-06;0087317362;Abbeville;4;4;0;0;8
2020-06;0087381657;Achères;1;0;0;0;1
2020-06;0087313098;Ailly-sur-Somme;0;0;0;0;0
2020-06;0087615195;Albi Madeleine;0;0;0;0;0
2020-06;0087444711;Alençon;4;2;3;0;9
2020-06;0087734251;Arvant;2;0;0;0;2
2020-06;0087545657;Auneau;0;0;0;0;0
2020-06;0087645002;Aurillac;5;1;0;0;6
2020-06;0087694570;Autun;0;0;0;0;0
2020-06;0087576439;Avord;0;0;0;0;0
2020-06;0087187871;Basel sbb;2;6;2;0;10
2020-06;0087382002;Bécon les Bruyères;1;0;0;0;1
2020-06;0087300822;Belfort - Montbéliard TGV;19;8;5;0;32
2020-06;0087721357;Belleville sur Sâone;1;0;0;0;1
2020-06;0087718007;Besançon Viotte;31;30;5;0;66
2020-06;0087342006;Béthune;8;4;2;0;14
2020-06;0087381152;Boissy-l'Aillerie;0;0;0;0;0
2020-06;0087276485;Bouffémont - Moisselles;1;0;0;0;1
2020-06;0087413344;Bréauté - Beuzeville;0;0;0;0;0
2020-06;0087545194;Brétigny;0;0;0;0;0
2020-06;0087317263;Calais;7;3;0;0;10
2020-06;0087345520;Cambrai;2;4;0;0;6
2020-06;0087613109;Capdenac;2;1;1;0;4
2020-06;0087615286;Carcassonne;9;7;9;0;25
2020-06;0087615468;Castres;3;0;2;0;5
2020-06;0087696492;Cercy-la-Tour;0;0;0;0;0
2020-06;0087381905;Cergy Préfecture;1;20;1;1;23
2020-06;0087713578;Chagny;7;0;2;0;9
2020-06;0087725002;Chalon-sur-Saône;17;18;11;0;46
2020-06;0087746784;Chamonix-Mont-Blanc;0;0;0;0;0
2020-06;0087171926;Champagne-Ardenne TGV;28;8;18;2;56
2020-06;0087142000;Chaumont;5;2;1;0;8
2020-06;0087313304;Clermont de l'Oise;0;1;0;0;1
2020-06;0087746370;Cluses;0;0;0;0;0
2020-06;0087381087;Colombes;0;54;1;0;55
2020-06;0087681007;Corbeil-Essonnes;0;2;0;0;2
2020-06;0087313056;Corbie;0;0;0;0;0
2020-06;0087116301;Coulommiers;0;20;0;0;20
2020-06;0087673202;Dax;28;12;20;0;60
2020-06;0087713040;Dijon;141;51;32;1;225
2020-06;0087478164;Dinan;3;0;0;0;3
2020-06;0087713412;Dole;14;11;1;0;26
2020-06;0087545525;Dourdan;0;0;0;0;0
2020-06;0087763466;Embrun;1;5;0;0;6
2020-06;0087271148;Épinay-sur-Seine;0;0;0;0;0
2020-06;0087214148;Erstein;0;0;0;0;0
2020-06;0087116327;Esbly;0;2;1;0;3
2020-06;0087313387;Estrées-Saint-Denis;0;0;0;0;0
2020-06;0087317065;Étaples - Le Touquet;2;0;0;0;2
2020-06;0087613091;Figeac;3;2;2;0;7
2020-06;0087611616;Foix;0;0;0;0;0
2020-06;0087193003;Forbach;4;5;2;0;11
2020-06;0087324095;Futuroscope;2;1;0;0;3
2020-06;0087113514;Gagny;0;0;0;0;0
2020-06;0087732404;Gannat;1;0;0;0;1
2020-06;0087447680;Granville;5;2;3;0;10
2020-06;0087597609;Guéret;1;0;1;0;2
2020-06;0087473207;Guingamp;19;7;9;0;35
2020-06;0087191114;Hagondange;1;0;1;0;2
2020-06;0087677005;Hendaye;5;6;3;0;14
2020-06;0087381574;Issou - Porcheville;0;0;0;0;0
2020-06;0087597062;Issoudun;1;1;1;0;3
2020-06;0087393306;Issy Val de Seine;0;0;0;0;0
2020-06;0087545301;Ivry-sur-Seine;0;0;0;0;0
2020-06;0087393066;Javel;0;0;0;0;0
2020-06;0087394155;Jouy;0;0;0;0;0
2020-06;0087271171;La Barre Ormesson;0;0;0;0;0
2020-06;0087116517;La Ferté-sous-Jouarre;1;0;0;0;1
2020-06;0087386003;La Garenne-Colombes;0;0;0;1;1
2020-06;0087473223;Lannion;0;4;1;0;5
2020-06;0087296012;Laon;11;0;3;0;14
2020-06;0087271395;Le Bourget;0;1;0;0;1
2020-06;0087393298;Le Perray;0;0;0;0;0
2020-06;0087718544;Le Valdahon;0;0;0;0;0
2020-06;0087492108;Les Ardoines;0;0;0;0;0
2020-06;0087272146;Les Grésillons;0;0;0;0;0
2020-06;0087276238;Les Noues;0;0;0;0;0
2020-06;0087486449;Les Sables-d'Olonne;14;9;8;0;31
2020-06;0087113803;Les Yvris Noisy-le-Grand;0;0;0;0;0
2020-06;0087381582;Limay;0;0;0;0;0
2020-06;0087592006;Limoges Bénédictins;98;18;29;0;145
2020-06;0087444265;Lisieux;13;11;11;3;38
2020-06;0087447219;Lison;4;2;0;0;6
2020-06;0087194274;Longuyon;4;0;0;0;4
2020-06;0087721159;Lyon Saint-Paul;0;0;1;0;1
2020-06;0087681155;Maisons-Alfort - Alfortville;0;3;3;0;6
2020-06;0087681486;Maisse;0;0;0;0;0
2020-06;0087381590;Mantes Station;0;0;0;0;0
2020-06;0087382465;Marly-le-Roi;0;0;0;0;0
2020-06;0087393702;Massy TGV;52;26;53;0;131
2020-06;0087645168;Maurs;0;0;0;0;0
2020-06;0087615542;Mazamet;1;0;0;0;1
2020-06;0087116103;Meaux;0;3;1;0;4
2020-06;0087576116;Mehun-sur-Yèvre;0;0;0;0;0
2020-06;0087682005;Melun;2;0;0;0;2
2020-06;0087783605;Mende;0;2;0;0;2
2020-06;0087756486;Menton;4;3;5;0;12
2020-06;0087192039;Metz;52;32;23;0;107
2020-06;0087381830;Meulan - Hardricourt;0;0;0;0;0
2020-06;0087783001;Millau;0;0;0;0;0
2020-06;0087753004;Miramas;7;1;0;0;8
2020-06;0087271528;Mitry - Claye;0;2;0;0;2
2020-06;0087611889;Moissac;1;0;0;0;1
2020-06;0087756403;Monaco monte carlo;0;6;0;0;6
2020-06;0087713131;Montbard;7;0;0;0;7
2020-06;0087694307;Montchanin;1;4;4;0;9
2020-06;0087393892;Montfort-l'Amaury - Méré;0;3;0;0;3
2016-09;0087595009;Périgueux;34;23;1;144;86
2016-09;0087575001;Poitiers;116;141;14;644;373
2016-09;0087141820;Pont-à-Mousson;20;1;0;28;7
2016-09;0087715003;Pontarlier;0;2;0;3;1
2016-09;0087481283;Pornic;5;2;0;20;13
2016-09;0087571794;Port Boulet;0;0;0;2;2
2016-09;0087471300;Redon;54;20;3;225;148
2016-09;0087171009;Reims;53;34;0;250;163
2016-09;0087144451;Remiremont;8;8;0;33;17
2016-09;0087734749;Retournac;0;0;0;4;4
2016-09;0087734053;Riom - Châtel-Guyon;6;7;0;89;76
2016-09;0087613422;Rodez;17;14;0;72;41
2016-09;0087313460;Rosières;0;0;0;0;0
2016-09;0087726307;Saint-Chamond;0;0;0;6;6
2016-09;0087175000;Saint-Dizier;3;4;0;15;8
2016-09;0087486571;Saint-Gilles-Croix-de-Vie;10;6;0;30;14
2016-09;0087742320;Saint-Jean-de-Maurienne Arvan;2;4;0;15;9
2016-09;0087592345;Saint-Sulpice-Laurière;1;0;0;3;2
2016-09;0087212225;Saverne;4;3;0;16;9
2016-09;0087713677;Seurre;0;0;0;0;0
2016-09;0087271817;Soissons;3;0;0;3;0
2016-09;0087286542;Tourcoing;19;10;2;45;14
2016-09;0087763029;Valence TGV Rhône-Alpes Sud;173;246;10;975;546
2016-09;0087343004;Valenciennes;77;17;0;152;58
2016-09;0087574558;Vendôme;0;2;0;6;4
2016-09;0087722587;Vienne;17;7;0;49;25
2016-09;0087683219;Villeneuve-sur-Yonne;3;0;0;5;2
2016-09;0087471508;Vitré;14;3;0;50;33
2016-09;0087144279;Vittel;0;0;0;3;3
2016-10;0087317362;Abbeville;1;10;0;22;11
2016-10;0087615005;Albi ville;8;7;0;49;34
2016-10;0087182238;Altkirch;0;2;0;4;2
2016-10;0087313874;Amiens;68;20;0;137;49
2016-10;0087444539;Argentan;14;7;2;38;15
2016-10;0087192401;Ars-sur-Moselle;0;0;0;0;0
2016-10;0087694570;Autun;0;0;0;1;1
2016-10;0087713347;Auxonne;0;1;0;3;2
2016-10;0087318964;Avignon TGV;125;263;13;748;347
2016-10;0087726778;Bas - Monistrol;1;0;0;3;2
2016-10;0087444067;Bayeux;11;3;0;37;23
2016-10;0087313510;Beauvais;7;1;0;15;7
2016-10;0087592485;Bellac;0;0;0;0;0
2016-10;0087745000;Bellegarde;51;85;1;278;141
2016-10;0087718007;Besançon Viotte;111;20;2;233;100
2016-10;0087781005;Béziers;77;88;9;323;149
2016-10;0087574004;Blois-Chambord;29;19;2;124;74
2016-10;0087545731;Bonneval;0;0;0;0;0
2016-10;0087487249;Bressuire;0;0;0;0;0
2016-10;0087696088;Briare;0;0;0;0;0
2016-10;0087345520;Cambrai;20;1;0;32;11
2016-10;0087615039;Castelnaudary;4;5;1;27;17
2016-10;0087615468;Castres;2;2;0;20;16
2016-10;0087481390;Challans;6;3;0;18;9
2016-10;0087741009;Chambéry - Challes-les-Eaux;84;57;3;313;169
2016-10;0087574665;Château-Renault;0;0;0;0;0
2016-10;0087597005;Châteauroux;11;23;2;100;64
2016-10;0087175257;Commercy;7;1;0;14;6
2016-10;0087696146;Cosne-sur-Loire;0;2;0;11;9
2016-10;0087271593;Crépy-en-Valois;0;0;0;0;0
2016-10;0087696484;Decize;25;0;0;35;10
2016-10;0087713040;Dijon;183;140;11;784;450
2016-10;0087394114;Épernon;2;1;0;3;0
2016-10;0087171330;Fismes;0;0;0;0;0
2016-10;0087615252;Gaillac;0;1;0;8;7
2016-10;0087684290;Gien;0;0;0;5;5
2016-10;0087295063;Hirson;1;3;0;9;5
2016-10;0087175091;Joinville;2;0;0;2;0
2016-10;0087394155;Jouy;0;0;0;0;0
2016-10;0087696195;La Charité-Sur-Loire;0;0;0;0;0
2016-10;0087592378;La Souterraine;4;4;2;65;55
2016-10;0087734319;Langeac;0;0;0;0;0
2016-10;0087671123;Lannemezan;0;0;0;7;7
2016-10;0087611483;Latour-de-Carol - Enveitg;0;1;0;9;8
2016-10;0087615476;Lavaur;7;0;0;9;2
2016-10;0087694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;30;37;0;120;53
2016-10;0087396002;Le Mans;294;184;2;947;467
2016-10;0087734699;Le Puy-en-Velay;8;3;0;51;40
2016-10;0087713115;Les Laumes Alésia;0;0;0;1;1
2016-10;0087223263;Lille Europe;406;558;15;1618;639
2016-10;0087447219;Lison;8;2;0;43;33
2016-10;0087571471;Loches;0;0;0;0;0
2016-10;0087313122;Longpré-les-Corps-Saints;0;0;0;0;0
2016-10;0087194274;Longuyon;0;1;0;10;9
2016-10;0087194001;Longwy;0;5;0;11;6
2016-10;0087476002;Lorient;90;45;4;243;104
2016-10;0087142109;Lorraine TGV;45;64;2;194;83
2016-10;0087671339;Lourdes;50;77;9;259;123
2016-10;0087185249;Lure;5;2;0;10;3
2016-10;0087725689;Mâcon;49;22;2;140;67
2016-10;0087381509;Mantes-la-Jolie;16;9;2;50;23
2016-10;0087295006;Maubeuge;12;5;0;41;24
2016-10;0087753004;Miramas;3;1;0;18;14
2016-10;0087741728;Moûtiers - Salins - Brides-les-Bains;0;5;0;29;24
2016-10;0087615732;Naucelle;0;0;0;0;0
2016-10;0087592725;Nexon;0;0;0;0;0
2016-10;0087756056;Nice;133;186;7;576;250
2016-10;0087485300;Niort;34;46;0;183;103
2016-10;0087543009;Orléans;82;40;7;335;206
2016-10;0087192468;Pagny-sur-Moselle;0;0;0;0;0
2016-10;0087611343;Pamiers;11;3;0;23;9
